GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ET2001,ET2002,ET2003,ET2004,ET2005,ET2006,ET2007,ET2008,ET2009,ET2010
GIS Join Match Code,Data File Year,State/US Abbreviation,Alaska Native Regional Corporation Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,American Indian/Alaska Native Area Class Code,Reservation/Trust Lands Code,Block Code,Block Group Code,Census Tract Code,Congressional District (101st) Code,Consolidated City Code,Consolidated Metropolitan Statistical Area,County Name,County Code,County Subdivision Code,County Subdivision Class Code,Division Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Place Code,Place Class Code,Place Description Code,Primary Metropolitan Statistical Area Code,Region Code,State Name,State Code,Urban/Rural Code,Urban Area Code,Congressional District (103rd) Code,Area (land),Area (Water),Area Name/PSAD Term/Part Indicator,Functional Status Code,Internal Point (latitude),Internal Point (longitude),Political/Statistical Area Description Code,Not of Hispanic origin >> White,Not of Hispanic origin >> Black,"Not of Hispanic origin >> American Indian, Eskimo, or Aleut",Not of Hispanic origin >> Asian or Pacific Islander,Not of Hispanic origin >> Other race,Hispanic origin >> White,Hispanic origin >> Black,"Hispanic origin >> American Indian, Eskimo, or Aleut",Hispanic origin >> Asian or Pacific Islander,Hispanic origin >> Other race
"G2200830","1990","LA",,,,,,,,,,,,"99","Richland","083",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0001446522","0000015673","Richland Parish","A","+32417474","-091764232","15",12910,7492,14,13,1,110,47,1,0,41
"G2200850","1990","LA",,,,,,,,,,,,"99","Sabine","085",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0002241242","0000378788","Sabine Parish","A","+31559720","-093558150","15",17143,3966,480,23,3,796,18,159,1,57
"G2200870","1990","LA",,,,,,,,,,,,"99","St Bernard","087",,,"7","5560",,,,"9999","3","Louisiana","22",,,,"0001204771","0003441264","St. Bernard Parish","A","+29894986","-089346092","15",58424,3091,325,579,29,3775,20,31,47,310
"G2200890","1990","LA",,,,,,,,,,,,"99","St Charles","089",,,"7","5560",,,,"9999","3","Louisiana","22",,,,"0000734674","0000327701","St. Charles Parish","A","+29911796","-090356756","15",30913,10164,111,157,22,725,89,2,20,234
"G2200910","1990","LA",,,,,,,,,,,,"99","St Helena","091",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0001057735","0000002836","St. Helena Parish","A","+30820396","-090709862","15",4699,5108,12,2,7,26,19,0,0,1
"G2200930","1990","LA",,,,,,,,,,,,"99","St James","093",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0000637524","0000030203","St. James Parish","A","+30025823","-090795960","15",10420,10329,5,16,2,64,28,0,3,12
"G2200950","1990","LA",,,,,,,,,,,,"99","St John The Baptist","095",,,"7","5560",,,,"9999","3","Louisiana","22",,,,"0000566983","0000333983","St. John the Baptist Parish","A","+30118238","-090501892","15",24399,14369,97,151,26,640,50,3,7,254
"G2200970","1990","LA",,,,,,,,,,,,"99","St Landry","097",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0002405333","0000026364","St. Landry Parish","A","+30598433","-092003501","15",47185,32183,61,174,89,347,209,7,0,76
"G2200990","1990","LA",,,,,,,,,,,,"99","St Martin","099",,,"7","3880",,,,"9999","3","Louisiana","22",,,,"0001916361","0000198411","St. Martin Parish","A","+30129767","-091611972","15",28460,14443,78,310,185,346,89,0,11,56
"G2201010","1990","LA",,,,,,,,,,,,"99","St Mary","101",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0001587503","0001310505","St. Mary Parish","A","+29635343","-091467886","15",36883,18262,820,969,24,805,75,18,29,201
"G2201030","1990","LA",,,,,,,,,,,,"99","St Tammany","103",,,"7","5560",,,,"9999","3","Louisiana","22",,,,"0002213015","0000698422","St. Tammany Parish","A","+30399051","-089963627","15",124191,15778,504,731,134,2615,139,30,24,362
"G2201050","1990","LA",,,,,,,,,,,,"99","Tangipahoa","105",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0002046902","0000085150","Tangipahoa Parish","A","+30633630","-090402062","15",59895,24446,175,232,10,706,81,5,10,149
"G2201070","1990","LA",,,,,,,,,,,,"99","Tensas","107",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0001560560","0000100284","Tensas Parish","A","+32002593","-091330432","15",3279,3763,12,2,4,13,22,0,2,6
"G2201090","1990","LA",,,,,,,,,,,,"99","Terrebonne","109",,,"7","3350",,,,"9999","3","Louisiana","22",,,,"0003250606","0002136789","Terrebonne Parish","A","+29335346","-090837708","15",74152,15940,4809,669,36,930,92,96,23,235
"G2201110","1990","LA",,,,,,,,,,,,"99","Union","111",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0002273189","0000071687","Union Parish","A","+32827147","-092377575","15",14775,5742,18,22,0,75,25,0,3,30
"G2201130","1990","LA",,,,,,,,,,,,"99","Vermilion","113",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0003040307","0000944191","Vermilion Parish","A","+29813814","-092309156","15",41765,6930,77,671,20,472,26,5,8,81
"G2201150","1990","LA",,,,,,,,,,,,"99","Vernon","115",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0003440834","0000033928","Vernon Parish","A","+31107984","-093186452","15",44012,12626,416,1419,83,1816,241,29,83,1236
"G2201170","1990","LA",,,,,,,,,,,,"99","Washington","117",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0001734287","0000016577","Washington Parish","A","+30852029","-090041543","15",29526,13314,58,48,0,143,62,1,5,28
"G2201190","1990","LA",,,,,,,,,,,,"99","Webster","119",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0001543456","0000049726","Webster Parish","A","+32703886","-093330532","15",28389,13243,76,51,1,161,34,3,1,30
"G2201210","1990","LA",,,,,,,,,,,,"99","West Baton Rouge","121",,,"7","0760",,,,"9999","3","Louisiana","22",,,,"0000495264","0000032175","West Baton Rouge Parish","A","+30462652","-091312986","15",12170,6972,29,25,17,159,21,8,0,18
"G2201230","1990","LA",,,,,,,,,,,,"99","West Carroll","123",,,"7","9999",,,,"9999","3","Louisiana","22",,,,"0000930916","0000002387","West Carroll Parish","A","+32785817","-091453119","15",9927,2010,35,6,0,70,10,0,0,35
